Nama Produk,Tahun Rilis,CPU,Kapasitas Baterai,RAM,Memori Internal,Kamera Utama,Kamera Selfie,Resolusi,Tipe Layar,Operasi Sistem
Apple iPhone 1st gen A1203 8GB  (Apple iPhone 1.1),Jun 2007,Samsung S5L8900 APL0098,1400 mAh,128 MB,8 GB,1 MP,-,320x480,Color TN-TFT LCD,Apple iPhone OS 1.0
Apple iPhone 1st gen A1203 4GB   (Apple iPhone 1.1),Jun 2007,Samsung S5L8900 APL0098,1400 mAh,128 MB,4 GB,1 MP,-,320x480,Color TN-TFT LCD,Apple iPhone OS 1.0
Apple iPhone 1st gen A1203 16GB  (Apple iPhone 1.1),Feb 2008,Samsung S5L8900 APL0098,1400 mAh,128 MB,16 GB,1 MP,-,320x480,Color TN-TFT LCD,Apple iPhone OS 1.0
Apple iPhone 3G A1241 16GB  (Apple iPhone 1.2),Jul 2008,Samsung S5L8900 APL0098,1150 mAh,128 MB,16 GB,1 MP,-,320x480,Color TN-TFT LCD,Apple iPhone OS 2.0
Apple iPhone 3G A1241 8GB  (Apple iPhone 1.2),Jul 2008,Samsung S5L8900 APL0098,1150 mAh,128 MB,8 GB,1 MP,-,320x480,Color TN-TFT LCD,Apple iPhone OS 2.0
Apple iPhone 3GS A1303 32GB  (Apple iPhone 2.1),Jun 2009,Samsung S5PC100,1220 mAh,256 MB,32 GB,3 MP,-,320x480,Color TN-TFT LCD,Apple iPhone OS 3.0
Apple iPhone 3GS A1303 16GB  (Apple iPhone 2.1),Jun 2009,Samsung S5PC100,1220 mAh,256 MB,16 GB,3 MP,-,320x480,Color TN-TFT LCD,Apple iPhone OS 3.0
Apple iPhone 3GS CU A1325 32GB  (Apple iPhone 2.1),Oct 2009,Samsung S5PC100,1220 mAh,256 MB,32 GB,3 MP,-,320x480,Color TN-TFT LCD,Apple iPhone OS 3.0
Apple iPhone 3GS CU A1325 16GB  (Apple iPhone 2.1),Oct 2009,Samsung S5PC100,1220 mAh,256 MB,16 GB,3 MP,-,320x480,Color TN-TFT LCD,Apple iPhone OS 3.0
Apple iPhone 3G CU A1324 8GB  (Apple iPhone 1.2),Oct 2009,Samsung S5L8900 APL0098,1150 mAh,128 MB,8 GB,1 MP,-,320x480,Color TN-TFT LCD,Apple iPhone OS 2.0
Apple iPhone 3GS A1303 8GB  (Apple iPhone 2.1),Jun 2010,Samsung S5PC100,1220 mAh,256 MB,8 GB,3 MP,-,320x480,Color TN-TFT LCD,Apple iPhone OS 3.0
Apple iPhone 4 A1332 16GB  (Apple iPhone 3.1),Jun 2010,Samsung-Intrinsity Apple A4 APL0398 (S5L8930),1420 mAh,512 MB,16 GB,4 MP,1 MP,640x960,Color IPS TFT LCD,Apple iOS 4.0
Apple iPhone 4 A1332 32GB  (Apple iPhone 3.1),Jun 2010,Samsung-Intrinsity Apple A4 APL0398 (S5L8930),1420 mAh,512 MB,32 GB,4 MP,1 MP,640x960,Color IPS TFT LCD,Apple iOS 4.0
Apple iPhone 4 CDMA A1349 16GB  (Apple iPhone 3.3),Feb 2011,Samsung-Intrinsity Apple A4 APL0398 (S5L8930),1420 mAh,512 MB,16 GB,4 MP,1 MP,640x960,Color IPS TFT LCD,Apple iOS 4.2
Apple iPhone 4 CDMA A1349 8GB  (Apple iPhone 3.3),Feb 2011,Samsung-Intrinsity Apple A4 APL0398 (S5L8930),1420 mAh,512 MB,8 GB,4 MP,1 MP,640x960,Color IPS TFT LCD,Apple iOS 4.2
Apple iPhone 4 CDMA A1349 32GB  (Apple iPhone 3.3),Feb 2011,Samsung-Intrinsity Apple A4 APL0398 (S5L8930),1420 mAh,512 MB,32 GB,4 MP,1 MP,640x960,Color IPS TFT LCD,Apple iOS 4.2
Apple iPhone 4 A1332 8GB  (Apple iPhone 3.1),Oct 2011,Samsung-Intrinsity Apple A4 APL0398 (S5L8930),1420 mAh,512 MB,8 GB,4 MP,1 MP,640x960,Color IPS TFT LCD,Apple iOS 4.0
Apple iPhone 4S A1387 64GB  (Apple iPhone 4.1),Oct 2011,Apple A5 APL0498 (S5L8940),-,512 MB,64 GB,8 MP,1 MP,640x960,Color IPS TFT LCD,Apple iOS 5
Apple iPhone 4 A1332 Rev. A 8GB  (Apple iPhone 3.2),Oct 2011,Samsung-Intrinsity Apple A4 APL0398 (S5L8930),1420 mAh,512 MB,8 GB,4 MP,1 MP,640x960,Color IPS TFT LCD,Apple iOS 4.0
Apple iPhone 4S A1387 32GB  (Apple iPhone 4.1),Oct 2011,Apple A5 APL0498 (S5L8940),-,512 MB,32 GB,8 MP,1 MP,640x960,Color IPS TFT LCD,Apple iOS 5
Apple iPhone 4S A1387 16GB  (Apple iPhone 4.1),Oct 2011,Apple A5 APL0498 (S5L8940),-,512 MB,16 GB,8 MP,1 MP,640x960,Color IPS TFT LCD,Apple iOS 5
Apple iPhone 5 CDMA A1429 16GB  (Apple iPhone 5.2),Mar 2012,Apple A6 APL0598 (S5L8950X),1440 mAh,1 GB,16 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 6
Apple iPhone 5 A1429 16GB  (Apple iPhone 5.2),Mar 2012,Apple A6 APL0598 (S5L8950X),1440 mAh,1 GB,16 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 6
Apple iPhone 5 A1429 32GB  (Apple iPhone 5.2),Mar 2012,Apple A6 APL0598 (S5L8950X),1440 mAh,1 GB,32 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 6
Apple iPhone 4S A1387 8GB  (Apple iPhone 4.1),Sep 2012,Apple A5 APL0498 (S5L8940),-,512 MB,8 GB,8 MP,1 MP,640x960,Color IPS TFT LCD,Apple iOS 5
Apple iPhone 5 A1428 16GB  (Apple iPhone 5.1),Sep 2012,Apple A6 APL0598 (S5L8950X),1440 mAh,1 GB,16 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 6
Apple iPhone 5 A1428 64GB  (Apple iPhone 5.1),Sep 2012,Apple A6 APL0598 (S5L8950X),1440 mAh,1 GB,64 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 6
Apple iPhone 5 CDMA A1429 64GB  (Apple iPhone 5.2),Sep 2012,Apple A6 APL0598 (S5L8950X),1440 mAh,1 GB,64 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 6
Apple iPhone 5 CDMA A1429 32GB  (Apple iPhone 5.2),Sep 2012,Apple A6 APL0598 (S5L8950X),1440 mAh,1 GB,32 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 6
Apple iPhone 5 A1428 32GB  (Apple iPhone 5.1),Sep 2012,Apple A6 APL0598 (S5L8950X),1440 mAh,1 GB,32 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 6
Apple iPhone 4S CDMA A1431 8GB  (Apple iPhone 4.1),Sep 2012,Apple A5 APL0498 (S5L8940),1420 mAh,512 MB,8 GB,8 MP,1 MP,640x960,Color IPS TFT LCD,Apple iOS 5.0.1
Apple iPhone 5 CDMA A1442 16GB  (Apple iPhone 5.2),Sep 2012,Apple A6 APL0598 (S5L8950X),1440 mAh,1 GB,16 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 6
Apple iPhone 5 CDMA A1442 64GB  (Apple iPhone 5.2),Sep 2012,Apple A6 APL0598 (S5L8950X),1440 mAh,1 GB,64 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 6
Apple iPhone 5 CDMA A1442 32GB  (Apple iPhone 5.2),Sep 2012,Apple A6 APL0598 (S5L8950X),1440 mAh,1 GB,32 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 6
Apple iPhone 5 A1429 64GB  (Apple iPhone 5.2),Oct 2012,Apple A6 APL0598 (S5L8950X),1440 mAh,1 GB,64 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 6
Apple iPhone 4S CDMA A1431 64GB  (Apple iPhone 4.1),Dec 2012,Apple A5 APL0498 (S5L8940),1420 mAh,512 MB,64 GB,8 MP,1 MP,640x960,Color IPS TFT LCD,Apple iOS 5.0.1
Apple iPhone 4S CDMA A1431 32GB  (Apple iPhone 4.1),Dec 2012,Apple A5 APL0498 (S5L8940),1420 mAh,512 MB,32 GB,8 MP,1 MP,640x960,Color IPS TFT LCD,Apple iOS 5.0.1
Apple iPhone 4S CDMA A1431 16GB  (Apple iPhone 4.1),Dec 2012,Apple A5 APL0498 (S5L8940),1420 mAh,512 MB,16 GB,8 MP,1 MP,640x960,Color IPS TFT LCD,Apple iOS 5.0.1
Apple iPhone 5c CDMA A1532 32GB  (Apple iPhone 5.3),Sep 2013,Apple A6 APL0598 (S5L8950X),1510 mAh,1 GB,32 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5s CU A1528 64GB  (Apple iPhone 6.2),Sep 2013,Apple A7 APL0698 (S5L8960X),1560 mAh,1 GB,64 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5s CU A1528 32GB  (Apple iPhone 6.2),Sep 2013,Apple A7 APL0698 (S5L8960X),1560 mAh,1 GB,32 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5c CU A1526 32GB  (Apple iPhone 5.4),Sep 2013,Apple A6 APL0598 (S5L8950X),1510 mAh,1 GB,32 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5s CU A1528 16GB  (Apple iPhone 6.2),Sep 2013,Apple A7 APL0698 (S5L8960X),1560 mAh,1 GB,16 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5c CU A1526 16GB  (Apple iPhone 5.4),Sep 2013,Apple A6 APL0598 (S5L8950X),1510 mAh,1 GB,16 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5s A1457 16GB  (Apple iPhone 6.2),Sep 2013,Apple A7 APL0698 (S5L8960X),1560 mAh,1 GB,16 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5c CDMA A1456 32GB  (Apple iPhone 5.3),Sep 2013,Apple A6 APL0598 (S5L8950X),1510 mAh,1 GB,32 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5c A1507 32GB  (Apple iPhone 5.4),Sep 2013,Apple A6 APL0598 (S5L8950X),1510 mAh,1 GB,32 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5s A1457 64GB  (Apple iPhone 6.2),Sep 2013,Apple A7 APL0698 (S5L8960X),1560 mAh,1 GB,64 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5s A1457 32GB  (Apple iPhone 6.2),Sep 2013,Apple A7 APL0698 (S5L8960X),1560 mAh,1 GB,32 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5c A1507 16GB  (Apple iPhone 5.4),Sep 2013,Apple A6 APL0598 (S5L8950X),1510 mAh,1 GB,16 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5c CDMA A1456 16GB  (Apple iPhone 5.3),Sep 2013,Apple A6 APL0598 (S5L8950X),1510 mAh,1 GB,16 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5c TD-LTE A1529 16GB  (Apple iPhone 5.4),Sep 2013,Apple A6 APL0598 (S5L8950X),1510 mAh,1 GB,16 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5s TD-LTE A1530 16GB  (Apple iPhone 6.2),Sep 2013,Apple A7 APL0698 (S5L8960X),1560 mAh,1 GB,16 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7.0.2
Apple iPhone 5s TD-LTE A1530 64GB  (Apple iPhone 6.2),Sep 2013,Apple A7 APL0698 (S5L8960X),1560 mAh,1 GB,64 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7.0.2
Apple iPhone 5c TD-LTE A1529 32GB  (Apple iPhone 5.4),Sep 2013,Apple A6 APL0598 (S5L8950X),1510 mAh,1 GB,32 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5s TD-LTE A1530 32GB  (Apple iPhone 6.2),Sep 2013,Apple A7 APL0698 (S5L8960X),1560 mAh,1 GB,32 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7.0.2
Apple iPhone 5s CDMA A1453 16GB  (Apple iPhone 6.1),Oct 2013,Apple A7 APL0698 (S5L8960X),1560 mAh,1 GB,16 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5s A1533 32GB  (Apple iPhone 6.1),Oct 2013,Apple A7 APL0698 (S5L8960X),1560 mAh,1 GB,32 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5c A1532 32GB  (Apple iPhone 5.3),Oct 2013,Apple A6 APL0598 (S5L8950X),1510 mAh,1 GB,32 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5s A1533 64GB  (Apple iPhone 6.1),Oct 2013,Apple A7 APL0698 (S5L8960X),1560 mAh,1 GB,64 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5s CDMA A1533 16GB  (Apple iPhone 6.1),Oct 2013,Apple A7 APL0698 (S5L8960X),1560 mAh,1 GB,16 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5s CDMA A1533 64GB  (Apple iPhone 6.1),Oct 2013,Apple A7 APL0698 (S5L8960X),1560 mAh,1 GB,64 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5c CDMA A1532 16GB  (Apple iPhone 5.3),Oct 2013,Apple A6 APL0598 (S5L8950X),1510 mAh,1 GB,16 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5s CDMA A1453 64GB  (Apple iPhone 6.1),Nov 2013,Apple A7 APL0698 (S5L8960X),1560 mAh,1 GB,64 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5s A1533 16GB  (Apple iPhone 6.1),Nov 2013,Apple A7 APL0698 (S5L8960X),1560 mAh,1 GB,16 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5c A1532 16GB  (Apple iPhone 5.3),Nov 2013,Apple A6 APL0598 (S5L8950X),1510 mAh,1 GB,16 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5s CDMA A1453 32GB  (Apple iPhone 6.1),Nov 2013,Apple A7 APL0698 (S5L8960X),1560 mAh,1 GB,32 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5s CDMA A1533 32GB  (Apple iPhone 6.1),Nov 2013,Apple A7 APL0698 (S5L8960X),1560 mAh,1 GB,32 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5c TD-LTE A1516 32GB  (Apple iPhone 5.4),Jan 2014,Apple A6 APL0598 (S5L8950X),1510 mAh,1 GB,32 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7.0.4
Apple iPhone 5s TD-LTE A1518 32GB  (Apple iPhone 6.2),Jan 2014,Apple A7 APL0698 (S5L8960X),1560 mAh,1 GB,32 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7.0.3
Apple iPhone 5c TD-LTE A1516 16GB  (Apple iPhone 5.4),Jan 2014,Apple A6 APL0598 (S5L8950X),1510 mAh,1 GB,16 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7.0.4
Apple iPhone 5s TD-LTE A1518 64GB  (Apple iPhone 6.2),Jan 2014,Apple A7 APL0698 (S5L8960X),1560 mAh,1 GB,64 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7.0.3
Apple iPhone 5s TD-LTE A1518 16GB  (Apple iPhone 6.2),Jan 2014,Apple A7 APL0698 (S5L8960X),1560 mAh,1 GB,16 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7.0.4
Apple iPhone 5c CDMA A1456 8GB  (Apple iPhone 5.3),Mar 2014,Apple A6 APL0598 (S5L8950X),1510 mAh,1 GB,8 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5c TD-LTE A1529 8GB  (Apple iPhone 5.4),Mar 2014,Apple A6 APL0598 (S5L8950X),1510 mAh,1 GB,8 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5c CDMA A1532 8GB  (Apple iPhone 5.3),Mar 2014,Apple A6 APL0598 (S5L8950X),1510 mAh,1 GB,8 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5c A1507 8GB  (Apple iPhone 5.4),Mar 2014,Apple A6 APL0598 (S5L8950X),1510 mAh,1 GB,8 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7
Apple iPhone 5c A1532 8GB  (Apple iPhone 5.3),Mar 2014,Apple A6 APL0598 (S5L8950X),1510 mAh,1 GB,8 GB,8 MP,1 MP,640x1136,Color IPS TFT LCD,Apple iOS 7.1
Apple iPhone 6 Plus LTE-A A1522 64GB  (Apple iPhone 7.1),Sep 2014,Apple A8 APL1011 (T7000),2915 mAh,1 GB,64 GB,8 MP,1 MP,1080x1920,Color IPS TFT LCD,Apple iOS 8
Apple iPhone 6 LTE-A A1549 64GB  (Apple iPhone 7.2),Sep 2014,Apple A8 APL1011 (T7000),1810 mAh,1 GB,64 GB,8 MP,1 MP,750x1334,Color IPS TFT LCD,Apple iOS 8
Apple iPhone 6 Plus TD-LTE A1524 16GB  (Apple iPhone 7.1),Sep 2014,Apple A8 APL1011 (T7000),2915 mAh,1 GB,16 GB,8 MP,1 MP,1080x1920,Color IPS TFT LCD,Apple iOS 8
Apple iPhone 6 Plus LTE-A A1522 16GB  (Apple iPhone 7.1),Sep 2014,Apple A8 APL1011 (T7000),2915 mAh,1 GB,16 GB,8 MP,1 MP,1080x1920,Color IPS TFT LCD,Apple iOS 8
Apple iPhone 6 CDMA A1549 16GB  (Apple iPhone 7.2),Sep 2014,Apple A8 APL1011 (T7000),1810 mAh,1 GB,16 GB,8 MP,1 MP,750x1334,Color IPS TFT LCD,Apple iOS 8
Apple iPhone 6 Plus CDMA A1522 128GB  (Apple iPhone 7.1),Sep 2014,Apple A8 APL1011 (T7000),2915 mAh,1 GB,128 GB,8 MP,1 MP,1080x1920,Color IPS TFT LCD,Apple iOS 8
Apple iPhone 6 Plus TD-LTE A1524 128GB  (Apple iPhone 7.1),Sep 2014,Apple A8 APL1011 (T7000),2915 mAh,1 GB,128 GB,8 MP,1 MP,1080x1920,Color IPS TFT LCD,Apple iOS 8
Apple iPhone 6 TD-LTE A1586 16GB  (Apple iPhone 7.2),Sep 2014,Apple A8 APL1011 (T7000),-,1 GB,16 GB,8 MP,1 MP,750x1334,Color IPS TFT LCD,Apple iOS 8
Apple iPhone 6 Plus CDMA A1522 64GB  (Apple iPhone 7.1),Sep 2014,Apple A8 APL1011 (T7000),2915 mAh,1 GB,64 GB,8 MP,1 MP,1080x1920,Color IPS TFT LCD,Apple iOS 8
Apple iPhone 6 LTE-A A1549 16GB  (Apple iPhone 7.2),Sep 2014,Apple A8 APL1011 (T7000),1810 mAh,1 GB,16 GB,8 MP,1 MP,750x1334,Color IPS TFT LCD,Apple iOS 8
Apple iPhone 6 LTE-A A1549 128GB  (Apple iPhone 7.2),Sep 2014,Apple A8 APL1011 (T7000),1810 mAh,1 GB,128 GB,8 MP,1 MP,750x1334,Color IPS TFT LCD,Apple iOS 8
Apple iPhone 6 CDMA A1549 64GB  (Apple iPhone 7.2),Sep 2014,Apple A8 APL1011 (T7000),1810 mAh,1 GB,64 GB,8 MP,1 MP,750x1334,Color IPS TFT LCD,Apple iOS 8
Apple iPhone 6 TD-LTE A1589 16GB  (Apple iPhone 7.2),Sep 2014,Apple A8 APL1011 (T7000),-,1 GB,16 GB,8 MP,1 MP,750x1334,Color IPS TFT LCD,Apple iOS 8
Apple iPhone 6 TD-LTE A1589 64GB  (Apple iPhone 7.2),Sep 2014,Apple A8 APL1011 (T7000),-,1 GB,64 GB,8 MP,1 MP,750x1334,Color IPS TFT LCD,Apple iOS 8
Apple iPhone 6 Plus TD-LTE A1593 16GB  (Apple iPhone 7.1),Sep 2014,Apple A8 APL1011 (T7000),2915 mAh,1 GB,16 GB,8 MP,1 MP,1080x1920,Color IPS TFT LCD,Apple iOS 8
Apple iPhone 6 Plus TD-LTE A1593 128GB  (Apple iPhone 7.1),Sep 2014,Apple A8 APL1011 (T7000),2915 mAh,1 GB,128 GB,8 MP,1 MP,1080x1920,Color IPS TFT LCD,Apple iOS 8
Apple iPhone 6 TD-LTE A1589 128GB  (Apple iPhone 7.2),Sep 2014,Apple A8 APL1011 (T7000),-,1 GB,128 GB,8 MP,1 MP,750x1334,Color IPS TFT LCD,Apple iOS 8
Apple iPhone 6 Plus TD-LTE A1593 64GB  (Apple iPhone 7.1),Sep 2014,Apple A8 APL1011 (T7000),2915 mAh,1 GB,64 GB,8 MP,1 MP,1080x1920,Color IPS TFT LCD,Apple iOS 8
Apple iPhone 6 Plus TD-LTE A1524 64GB  (Apple iPhone 7.1),Oct 2014,Apple A8 APL1011 (T7000),2915 mAh,1 GB,64 GB,8 MP,1 MP,1080x1920,Color IPS TFT LCD,Apple iOS 8
Apple iPhone 6 Plus LTE-A A1522 128GB  (Apple iPhone 7.1),Oct 2014,Apple A8 APL1011 (T7000),2915 mAh,1 GB,128 GB,8 MP,1 MP,1080x1920,Color IPS TFT LCD,Apple iOS 8
Apple iPhone 6 TD-LTE A1586 64GB  (Apple iPhone 7.2),Oct 2014,Apple A8 APL1011 (T7000),1810 mAh,1 GB,64 GB,8 MP,1 MP,750x1334,Color IPS TFT LCD,Apple iOS 8
Apple iPhone 6 CDMA A1549 128GB  (Apple iPhone 7.2),Oct 2014,Apple A8 APL1011 (T7000),1810 mAh,1 GB,128 GB,8 MP,1 MP,750x1334,Color IPS TFT LCD,Apple iOS 8
Apple iPhone 6 Plus CDMA A1522 16GB  (Apple iPhone 7.1),Oct 2014,Apple A8 APL1011 (T7000),2915 mAh,1 GB,16 GB,8 MP,1 MP,1080x1920,Color IPS TFT LCD,Apple iOS 8
Apple iPhone 6 TD-LTE A1586 128GB  (Apple iPhone 7.2),Oct 2014,Apple A8 APL1011 (T7000),-,1 GB,128 GB,8 MP,1 MP,750x1334,Color IPS TFT LCD,Apple iOS 8
Apple iPhone 6s Plus A1687 TD-LTE 128GB  (Apple iPhone 8.1),Sep 2015,Apple A9 APL1022 (S8003),2750 mAh,2 GB,128 GB,12 MP,5 MP,1080x1920,Color IPS TFT LCD,Apple iOS 9.0
Apple iPhone 6s A1700 TD-LTE CN 64GB  (Apple iPhone 8.2),Sep 2015,Apple A9 APL0898 (S8000),1715 mAh,2 GB,64 GB,12 MP,5 MP,750x1334,Color IPS TFT LCD,Apple iOS 9.0
Apple iPhone 6s Plus A1699 TD-LTE CN 64GB  (Apple iPhone 8.1),Sep 2015,Apple A9 APL0898 (S8000),2750 mAh,2 GB,64 GB,12 MP,5 MP,1080x1920,Color IPS TFT LCD,Apple iOS 9.0.1
Apple iPhone 6s A1688 TD-LTE 128GB  (Apple iPhone 8.2),Sep 2015,Apple A9 APL1022 (S8003),1715 mAh,2 GB,128 GB,12 MP,5 MP,750x1334,Color IPS TFT LCD,Apple iOS 9.0
Apple iPhone 6s Plus A1634 TD-LTE 128GB  (Apple iPhone 8.1),Sep 2015,Apple A9 APL0898 (S8000),2750 mAh,2 GB,128 GB,12 MP,5 MP,1080x1920,Color IPS TFT LCD,Apple iOS 9.0
Apple iPhone 6s A1633 TD-LTE 16GB  (Apple iPhone 8.2),Sep 2015,Apple A9 APL0898 (S8000),1715 mAh,2 GB,16 GB,12 MP,5 MP,750x1334,Color IPS TFT LCD,Apple iOS 9.0
Apple iPhone 6s Plus A1699 TD-LTE CN 16GB  (Apple iPhone 8.1),Sep 2015,Apple A9 APL0898 (S8000),2750 mAh,2 GB,16 GB,12 MP,5 MP,1080x1920,Color IPS TFT LCD,Apple iOS 9.0.1
Apple iPhone 6s A1700 TD-LTE CN 128GB  (Apple iPhone 8.2),Sep 2015,Apple A9 APL0898 (S8000),1715 mAh,2 GB,128 GB,12 MP,5 MP,750x1334,Color IPS TFT LCD,Apple iOS 9.0
Apple iPhone 6s Plus A1687 TD-LTE 16GB  (Apple iPhone 8.1),Sep 2015,Apple A9 APL1022 (S8003),2750 mAh,2 GB,16 GB,12 MP,5 MP,1080x1920,Color IPS TFT LCD,Apple iOS 9.0
Apple iPhone 6s A1688 TD-LTE 64GB  (Apple iPhone 8.2),Sep 2015,Apple A9 APL1022 (S8003),1715 mAh,2 GB,64 GB,12 MP,5 MP,750x1334,Color IPS TFT LCD,Apple iOS 9.0
Apple iPhone 6s Plus A1699 TD-LTE CN 128GB  (Apple iPhone 8.1),Sep 2015,Apple A9 APL0898 (S8000),2750 mAh,2 GB,128 GB,12 MP,5 MP,1080x1920,Color IPS TFT LCD,Apple iOS 9.0.1
Apple iPhone 6s A1700 TD-LTE CN 16GB  (Apple iPhone 8.2),Sep 2015,Apple A9 APL0898 (S8000),1715 mAh,2 GB,16 GB,12 MP,5 MP,750x1334,Color IPS TFT LCD,Apple iOS 9.0
Apple iPhone 6s A1691 TD-LTE CN 64GB  (Apple iPhone 8.2),Sep 2015,Apple A9 APL0898 (S8000),1715 mAh,2 GB,64 GB,12 MP,5 MP,750x1334,Color IPS TFT LCD,Apple iOS 9.1
Apple iPhone 6s Plus A1690 TD-LTE CN 64GB  (Apple iPhone 8.1),Sep 2015,Apple A9 APL0898 (S8000),2750 mAh,2 GB,64 GB,12 MP,5 MP,1080x1920,Color IPS TFT LCD,Apple iOS 9.1
Apple iPhone 6s Plus A1690 TD-LTE CN 128GB  (Apple iPhone 8.1),Sep 2015,Apple A9 APL0898 (S8000),2750 mAh,2 GB,128 GB,12 MP,5 MP,1080x1920,Color IPS TFT LCD,Apple iOS 9.1
Apple iPhone 6s A1691 TD-LTE CN 128GB  (Apple iPhone 8.2),Sep 2015,Apple A9 APL0898 (S8000),1715 mAh,2 GB,128 GB,12 MP,5 MP,750x1334,Color IPS TFT LCD,Apple iOS 9.1
Apple iPhone 6s Plus A1690 TD-LTE CN 16GB  (Apple iPhone 8.1),Sep 2015,Apple A9 APL0898 (S8000),2750 mAh,2 GB,16 GB,12 MP,5 MP,1080x1920,Color IPS TFT LCD,Apple iOS 9.1
Apple iPhone 6s A1691 TD-LTE CN 16GB  (Apple iPhone 8.2),Sep 2015,Apple A9 APL0898 (S8000),1715 mAh,2 GB,16 GB,12 MP,5 MP,750x1334,Color IPS TFT LCD,Apple iOS 9.1
Apple iPhone 6s Plus A1687 TD-LTE 64GB  (Apple iPhone 8.1),Nov 2015,Apple A9 APL1022 (S8003),2750 mAh,2 GB,64 GB,12 MP,5 MP,1080x1920,Color IPS TFT LCD,Apple iOS 9.0
